,besttrack_path,besttrack_id,nwp_path,nwp_id,tracker_lat,tracker_lon
1137,data/single-tc-bessttrack/1912.csv,21,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,6,[17.90221],[109.93977]
1138,data/single-tc-bessttrack/1912.csv,19,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,0,[17.812162],[111.56821]
1139,data/single-tc-bessttrack/1912.csv,20,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,1,[17.733572],[110.13593]
1140,data/single-tc-bessttrack/1912.csv,21,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,2,[17.363214],[107.71881]
1141,data/single-tc-bessttrack/1912.csv,22,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,3,[16.696411],[105.701065]
1142,data/single-tc-bessttrack/1912.csv,23,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,4,[16.120646],[104.28055]
1143,data/single-tc-bessttrack/1912.csv,24,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,5,[16.415655],[103.90705]
1144,data/single-tc-bessttrack/1912.csv,25,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,6,[17.295094],[103.19967]
1145,data/single-tc-bessttrack/1912.csv,23,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,0,[16.510675],[104.71501]
1146,data/single-tc-bessttrack/1912.csv,24,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,1,[17.00728],[103.328735]
1147,data/single-tc-bessttrack/1912.csv,25,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,2,[17.025843],[103.34924]
1148,data/single-tc-bessttrack/1912.csv,26,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,3,[17.709085],[102.637085]
1149,data/single-tc-bessttrack/1912.csv,27,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,4,[18.323559],[102.016975]
1150,data/single-tc-bessttrack/1914.csv,12,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,0,[18.883356],[110.26191]
1151,data/single-tc-bessttrack/1914.csv,13,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,1,[18.291134],[109.063194]
1152,data/single-tc-bessttrack/1914.csv,14,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,2,[17.65922],[107.905365]
1153,data/single-tc-bessttrack/1914.csv,15,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,3,[16.820944],[107.4744]
1154,data/single-tc-bessttrack/1914.csv,16,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,4,[15.888394],[107.30478]
1155,data/single-tc-bessttrack/1914.csv,17,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,5,[16.0469],[107.44951]
1156,data/single-tc-bessttrack/1914.csv,18,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,6,[16.077593],[107.55892]
1157,data/single-tc-bessttrack/1914.csv,16,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,0,[15.725576],[106.838745]
1158,data/single-tc-bessttrack/1914.csv,17,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,1,[15.047856],[108.393845]
1159,data/single-tc-bessttrack/1914.csv,18,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,2,[13.863472],[108.8436]
1160,data/single-tc-bessttrack/1914.csv,19,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,3,[13.994989],[109.121185]
1161,data/single-tc-bessttrack/1914.csv,20,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,4,[13.889423],[108.82146]
1162,data/single-tc-bessttrack/1914.csv,21,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,5,[15.108409],[108.6103]
1163,data/single-tc-bessttrack/1914.csv,22,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,6,[16.923826],[109.25369]
1164,data/single-tc-bessttrack/1922.csv,5,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,0,[13.162609],[111.7589]
1165,data/single-tc-bessttrack/1922.csv,6,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,1,[13.354788],[111.2353]
1166,data/single-tc-bessttrack/1922.csv,7,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,2,[13.656491],[110.1712]
1167,data/single-tc-bessttrack/1922.csv,8,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,3,[13.413539],[109.08128]
1168,data/single-tc-bessttrack/1922.csv,9,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,4,[14.046955],[107.3719]
1169,data/single-tc-bessttrack/1922.csv,10,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,5,[13.748437],[106.26532]
1170,data/single-tc-bessttrack/1922.csv,11,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,6,[14.304897],[105.22362]
1171,data/single-tc-bessttrack/1922.csv,9,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,0,[13.529488],[107.52031]
1172,data/single-tc-bessttrack/1922.csv,10,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,1,[14.007227],[106.29011]
1173,data/single-tc-bessttrack/1922.csv,11,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,2,[14.223568],[104.93604]
1174,data/single-tc-bessttrack/1922.csv,12,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,3,[14.259331],[103.66068]
1175,data/single-tc-bessttrack/1924.csv,4,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,0,[13.429444],[115.26727]
1176,data/single-tc-bessttrack/1924.csv,5,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,1,[13.556477],[115.85699]
1177,data/single-tc-bessttrack/1924.csv,6,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,2,[13.784372],[115.83753]
1178,data/single-tc-bessttrack/1924.csv,7,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,3,[13.947531],[115.906105]
1179,data/single-tc-bessttrack/1924.csv,8,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,4,[13.982521],[116.29601]
1180,data/single-tc-bessttrack/1924.csv,9,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,5,[13.7607355],[116.22133]
1181,data/single-tc-bessttrack/1924.csv,10,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,6,[12.963429],[116.53963]
1182,data/single-tc-bessttrack/1924.csv,8,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,0,[13.364913],[116.4854]
1183,data/single-tc-bessttrack/1924.csv,9,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,1,[13.569342],[116.378456]
1184,data/single-tc-bessttrack/1924.csv,10,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,2,[12.912519],[116.58922]
1185,data/single-tc-bessttrack/1924.csv,11,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,3,[13.188402],[117.23671]
1186,data/single-tc-bessttrack/1924.csv,12,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,4,[13.979734],[117.267555]
1187,data/single-tc-bessttrack/1924.csv,13,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,5,[13.632496],[117.57837]
1188,data/single-tc-bessttrack/1924.csv,14,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,6,[13.873647],[117.33624]
1189,data/single-tc-bessttrack/1924.csv,12,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,0,[13.505795],[117.028854]
1190,data/single-tc-bessttrack/1924.csv,13,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,1,[13.657531],[117.10991]
1191,data/single-tc-bessttrack/1924.csv,14,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,2,[13.459018],[117.31814]
1192,data/single-tc-bessttrack/1924.csv,15,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,3,[13.515116],[117.20767]
1193,data/single-tc-bessttrack/1924.csv,16,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,4,[13.290332],[116.7895]
1194,data/single-tc-bessttrack/1924.csv,17,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,5,[13.308498],[116.96214]
1195,data/single-tc-bessttrack/1924.csv,18,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,6,[13.1398325],[116.0482]
1196,data/single-tc-bessttrack/1924.csv,16,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,0,[12.674386],[117.118454]
1197,data/single-tc-bessttrack/1924.csv,17,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,1,[13.047395],[116.51337]
1198,data/single-tc-bessttrack/1924.csv,18,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,2,[12.468965],[116.114105]
1199,data/single-tc-bessttrack/1924.csv,19,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,3,[12.74556],[115.47442]
1200,data/single-tc-bessttrack/1924.csv,20,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,4,[12.74469],[114.69442]
1201,data/single-tc-bessttrack/1924.csv,21,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,5,[12.683241],[113.72098]
1202,data/single-tc-bessttrack/1924.csv,22,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,6,[12.667828],[113.18853]
1203,data/single-tc-bessttrack/1924.csv,20,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,0,[12.398703],[114.79132]
1204,data/single-tc-bessttrack/1924.csv,21,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,1,[12.629778],[114.26594]
1205,data/single-tc-bessttrack/1924.csv,22,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,2,[12.631743],[113.520775]
1206,data/single-tc-bessttrack/1924.csv,23,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,3,[12.648445],[112.64308]
1207,data/single-tc-bessttrack/1924.csv,24,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,4,[12.724843],[112.01603]
1208,data/single-tc-bessttrack/1924.csv,25,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,5,[13.071234],[111.153854]
1209,data/single-tc-bessttrack/1924.csv,26,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,6,[13.289751],[110.35857]
1210,data/single-tc-bessttrack/1924.csv,24,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,0,[12.781524],[111.83101]
1211,data/single-tc-bessttrack/1924.csv,25,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,1,[12.820571],[110.86252]
1212,data/single-tc-bessttrack/1924.csv,26,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,2,[12.644717],[110.0664]
1213,data/single-tc-bessttrack/1924.csv,27,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,3,[12.681759],[109.40023]
1214,data/single-tc-bessttrack/1924.csv,28,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,4,[12.813144],[108.44939]
1215,data/single-tc-bessttrack/1924.csv,29,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,5,[13.021865],[107.79569]
1216,data/single-tc-bessttrack/1928.csv,18,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,0,[14.302283],[138.05121]
1217,data/single-tc-bessttrack/1928.csv,19,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,1,[14.39751],[137.86401]
1218,data/single-tc-bessttrack/1928.csv,20,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,2,[14.297498],[137.33084]
1219,data/single-tc-bessttrack/1928.csv,21,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,3,[14.160296],[136.72324]
1220,data/single-tc-bessttrack/1928.csv,22,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,4,[13.562568],[135.87183]
1221,data/single-tc-bessttrack/1928.csv,23,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,5,[13.196048],[134.64236]
1222,data/single-tc-bessttrack/1928.csv,24,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,6,[13.409965],[133.83371]
1223,data/single-tc-bessttrack/1928.csv,22,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,0,[13.836031],[136.11536]
1224,data/single-tc-bessttrack/1928.csv,23,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,1,[13.138436],[134.96043]
1225,data/single-tc-bessttrack/1928.csv,24,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,2,[13.091944],[133.59741]
1226,data/single-tc-bessttrack/1928.csv,25,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,3,[12.910365],[132.60089]
1227,data/single-tc-bessttrack/1928.csv,26,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,4,[12.935958],[131.24776]
1228,data/single-tc-bessttrack/1928.csv,27,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,5,[13.046787],[130.28285]
1229,data/single-tc-bessttrack/1928.csv,28,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,6,[13.221275],[129.11043]
1230,data/single-tc-bessttrack/1928.csv,26,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,0,[13.367167],[131.13628]
1231,data/single-tc-bessttrack/1928.csv,27,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,1,[12.737845],[129.94484]
1232,data/single-tc-bessttrack/1928.csv,28,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,2,[13.0746975],[129.14021]
1233,data/single-tc-bessttrack/1928.csv,29,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,3,[13.12563],[128.24916]
1234,data/single-tc-bessttrack/1928.csv,30,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,4,[13.3959465],[127.506256]
1235,data/single-tc-bessttrack/1928.csv,31,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,5,[13.5903],[126.50164]
1236,data/single-tc-bessttrack/1928.csv,32,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,6,[13.833111],[125.42582]
1237,data/single-tc-bessttrack/1928.csv,30,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,0,[13.212801],[127.02072]
1238,data/single-tc-bessttrack/1928.csv,31,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,1,[13.134269],[125.75378]
1239,data/single-tc-bessttrack/1928.csv,32,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,2,[13.06742],[124.764046]
1240,data/single-tc-bessttrack/1928.csv,33,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,3,[12.980891],[123.540596]
1241,data/single-tc-bessttrack/1928.csv,34,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,4,[12.995915],[122.39405]
1242,data/single-tc-bessttrack/1928.csv,35,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,5,[13.327766],[121.18318]
1243,data/single-tc-bessttrack/1928.csv,36,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,6,[13.266577],[120.156364]
1244,data/single-tc-bessttrack/1928.csv,34,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,0,[13.025504],[122.297745]
1245,data/single-tc-bessttrack/1928.csv,35,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,1,[13.082388],[120.85767]
1246,data/single-tc-bessttrack/1928.csv,36,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,2,[13.241448],[120.05758]
1247,data/single-tc-bessttrack/1928.csv,37,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,3,[13.720082],[118.85062]
1248,data/single-tc-bessttrack/1928.csv,38,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,4,[14.387623],[117.781456]
1249,data/single-tc-bessttrack/1928.csv,39,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,5,[14.7539625],[116.80727]
1250,data/single-tc-bessttrack/1928.csv,40,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,6,[15.141338],[116.13652]
1251,data/single-tc-bessttrack/1928.csv,38,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,0,[14.008733],[118.12483]
1252,data/single-tc-bessttrack/1928.csv,39,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,1,[14.250418],[117.17041]
1253,data/single-tc-bessttrack/1928.csv,40,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,2,[14.38969],[116.31297]
1254,data/single-tc-bessttrack/1928.csv,41,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,3,[15.007074],[115.587814]
1255,data/single-tc-bessttrack/1928.csv,42,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,4,[14.978044],[114.4676]
1256,data/single-tc-bessttrack/1928.csv,43,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,5,[14.771801],[113.67111]
1257,data/single-tc-bessttrack/1928.csv,44,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,6,[14.078431],[113.276405]
1258,data/single-tc-bessttrack/1928.csv,42,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,0,[14.372082],[114.43585]
1259,data/single-tc-bessttrack/1928.csv,43,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,1,[13.893101],[113.76454]
1260,data/single-tc-bessttrack/1928.csv,44,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,2,[13.204637],[113.425865]
1261,data/single-tc-bessttrack/1928.csv,45,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,3,[12.46499],[113.128944]
1262,data/single-tc-bessttrack/1928.csv,46,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,4,[11.390596],[113.02646]
1263,data/single-tc-bessttrack/1929.csv,18,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,0,[10.960653],[127.476654]
1264,data/single-tc-bessttrack/1929.csv,19,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,1,[10.95959],[126.31292]
1265,data/single-tc-bessttrack/1929.csv,20,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,2,[11.261508],[124.867546]
1266,data/single-tc-bessttrack/1929.csv,21,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,3,[11.624355],[123.51298]
1267,data/single-tc-bessttrack/1929.csv,22,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,4,[11.67659],[122.341774]
1268,data/single-tc-bessttrack/1929.csv,23,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,5,[12.067526],[121.34839]
1269,data/single-tc-bessttrack/1929.csv,24,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,6,[12.505162],[120.15819]
1270,data/single-tc-bessttrack/1929.csv,22,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,0,[11.668205],[122.48291]
1271,data/single-tc-bessttrack/1929.csv,23,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,1,[12.07922],[121.57953]
1272,data/single-tc-bessttrack/1929.csv,24,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,2,[12.695044],[120.44578]
1273,data/single-tc-bessttrack/1929.csv,25,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,3,[12.756297],[119.16519]
1274,data/single-tc-bessttrack/1929.csv,26,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,4,[12.845611],[118.54865]
1275,data/single-tc-bessttrack/1929.csv,27,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,5,[13.197143],[117.92764]
1276,data/single-tc-bessttrack/1929.csv,28,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,6,[13.480435],[117.40668]
1277,data/single-tc-bessttrack/1929.csv,26,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,0,[13.133259],[118.54297]
1278,data/single-tc-bessttrack/1929.csv,27,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,1,[13.39802],[118.11187]
1279,data/single-tc-bessttrack/1929.csv,28,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,2,[13.897997],[117.81435]
1280,data/single-tc-bessttrack/1929.csv,29,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,3,[14.217322],[117.21992]
1281,data/single-tc-bessttrack/1929.csv,30,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,4,[14.457957],[116.81382]
1282,data/single-tc-bessttrack/1929.csv,31,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,5,[14.621797],[116.25643]
1283,data/single-tc-bessttrack/1929.csv,32,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,6,[14.664335],[115.782455]
1284,data/single-tc-bessttrack/1929.csv,30,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,0,[14.569462],[117.045395]
1285,data/single-tc-bessttrack/1929.csv,31,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,1,[14.961786],[116.63909]
1286,data/single-tc-bessttrack/1929.csv,32,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,2,[14.958828],[116.17503]
1287,data/single-tc-bessttrack/1929.csv,33,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,3,[14.661486],[115.46144]
1288,data/single-tc-bessttrack/1929.csv,34,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,4,[14.436294],[114.395256]
1289,data/single-tc-bessttrack/1929.csv,35,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,5,[14.356543],[113.4006]
1290,data/single-tc-bessttrack/1929.csv,36,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,6,[14.507887],[112.61155]
1291,data/single-tc-bessttrack/2002.csv,8,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,0,[16.186897],[119.38843]
1292,data/single-tc-bessttrack/2002.csv,9,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,1,[16.878414],[118.88241]
1293,data/single-tc-bessttrack/2002.csv,10,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,2,[16.957277],[118.44485]
1294,data/single-tc-bessttrack/2002.csv,11,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,3,[17.950832],[117.492966]
1295,data/single-tc-bessttrack/2002.csv,12,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,4,[19.078365],[116.95315]
1296,data/single-tc-bessttrack/2002.csv,13,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,5,[19.953796],[115.71516]
1297,data/single-tc-bessttrack/2002.csv,14,data/unzipdata3/2002_NURI/arr/2020061200_4HD.npz,6,[20.591137],[114.829155]
1298,data/single-tc-bessttrack/2002.csv,12,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,0,[18.119373],[114.5349]
1299,data/single-tc-bessttrack/2002.csv,13,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,1,[18.655033],[113.76187]
1300,data/single-tc-bessttrack/2002.csv,14,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,2,[19.389484],[113.041435]
1301,data/single-tc-bessttrack/2002.csv,15,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,3,[19.870914],[112.27903]
1302,data/single-tc-bessttrack/2002.csv,16,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,4,[20.769695],[111.440094]
1303,data/single-tc-bessttrack/2002.csv,17,data/unzipdata3/2002_NURI/arr/2020061300_4HD.npz,5,[22.108868],[111.64428]
1304,data/single-tc-bessttrack/2003.csv,4,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,0,[17.813698],[110.8796]
1305,data/single-tc-bessttrack/2003.csv,5,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,1,[19.092865],[110.39126]
1306,data/single-tc-bessttrack/2003.csv,6,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,2,[18.650112],[108.55172]
1307,data/single-tc-bessttrack/2003.csv,7,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,3,[19.142248],[107.87724]
1308,data/single-tc-bessttrack/2003.csv,8,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,4,[19.56338],[106.82123]
1309,data/single-tc-bessttrack/2003.csv,9,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,5,[20.724613],[105.97677]
1310,data/single-tc-bessttrack/2003.csv,10,data/unzipdata3/2003_SINLAKU/arr/2020080100_4HD.npz,6,[21.734],[103.9008]
1311,data/single-tc-bessttrack/2003.csv,8,data/unzipdata3/2003_SINLAKU/arr/2020080200_4HD.npz,0,[18.764301],[106.281044]
1312,data/single-tc-bessttrack/2003.csv,9,data/unzipdata3/2003_SINLAKU/arr/2020080200_4HD.npz,1,[19.915094],[106.08779]
1313,data/single-tc-bessttrack/2003.csv,10,data/unzipdata3/2003_SINLAKU/arr/2020080200_4HD.npz,2,[20.010513],[104.94657]
1314,data/single-tc-bessttrack/2003.csv,11,data/unzipdata3/2003_SINLAKU/arr/2020080200_4HD.npz,3,[20.599405],[103.45444]
1315,data/single-tc-bessttrack/2003.csv,12,data/unzipdata3/2003_SINLAKU/arr/2020080200_4HD.npz,4,[],[]
1316,data/single-tc-bessttrack/2006.csv,4,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,0,[19.123745],[118.54654]
1317,data/single-tc-bessttrack/2006.csv,5,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,1,[20.368916],[118.59156]
1318,data/single-tc-bessttrack/2006.csv,6,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,2,[21.924574],[118.70448]
1319,data/single-tc-bessttrack/2006.csv,7,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,3,[23.365349],[118.25652]
1320,data/single-tc-bessttrack/2006.csv,8,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,4,[24.76446],[118.1693]
1321,data/single-tc-bessttrack/2006.csv,9,data/unzipdata3/2006_MEKKHALA/arr/2020081000_4HD.npz,5,[25.909931],[117.821144]
1322,data/single-tc-bessttrack/2006.csv,8,data/unzipdata3/2006_MEKKHALA/arr/2020081100_4HD.npz,0,[24.276361],[117.76285]
1323,data/single-tc-bessttrack/2006.csv,9,data/unzipdata3/2006_MEKKHALA/arr/2020081100_4HD.npz,1,[25.920086],[117.31658]
1324,data/single-tc-bessttrack/2007.csv,7,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,0,[20.518911],[116.63]
1325,data/single-tc-bessttrack/2007.csv,8,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,1,[20.846792],[115.78867]
1326,data/single-tc-bessttrack/2007.csv,9,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,2,[21.195673],[114.559975]
1327,data/single-tc-bessttrack/2007.csv,10,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,3,[21.42532],[113.36001]
1328,data/single-tc-bessttrack/2007.csv,11,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,4,[21.617361],[112.633194]
1329,data/single-tc-bessttrack/2007.csv,12,data/unzipdata3/2007_HIGOS/arr/2020081800_4HD.npz,5,[22.453514],[111.30557]
