,besttrack_path,besttrack_id,nwp_path,nwp_id
1052,data/single-tc-bessttrack/1829.csv,45,data/unzipdata3/1829_USAGI/arr/2018112300_4HD.npz,5
1053,data/single-tc-bessttrack/1829.csv,46,data/unzipdata3/1829_USAGI/arr/2018112300_4HD.npz,6
1054,data/single-tc-bessttrack/1829.csv,44,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,0
1055,data/single-tc-bessttrack/1829.csv,45,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,1
1056,data/single-tc-bessttrack/1829.csv,46,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,2
1057,data/single-tc-bessttrack/1829.csv,47,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,3
1058,data/single-tc-bessttrack/1829.csv,48,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,4
1059,data/single-tc-bessttrack/1829.csv,49,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,5
1060,data/single-tc-bessttrack/1829.csv,50,data/unzipdata3/1829_USAGI/arr/2018112400_4HD.npz,6
1061,data/single-tc-bessttrack/1829.csv,48,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,0
1062,data/single-tc-bessttrack/1829.csv,49,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,1
1063,data/single-tc-bessttrack/1829.csv,50,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,2
1064,data/single-tc-bessttrack/1829.csv,51,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,3
1065,data/single-tc-bessttrack/1829.csv,52,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,4
1066,data/single-tc-bessttrack/1829.csv,53,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,5
1067,data/single-tc-bessttrack/1829.csv,54,data/unzipdata3/1829_USAGI/arr/2018112500_4HD.npz,6
1068,data/single-tc-bessttrack/1901.csv,3,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,0
1069,data/single-tc-bessttrack/1901.csv,4,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,1
1070,data/single-tc-bessttrack/1901.csv,5,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,2
1071,data/single-tc-bessttrack/1901.csv,6,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,3
1072,data/single-tc-bessttrack/1901.csv,7,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,4
1073,data/single-tc-bessttrack/1901.csv,8,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,5
1074,data/single-tc-bessttrack/1901.csv,9,data/unzipdata3/1901_PABUK/arr/2019010100_4HD.npz,6
1075,data/single-tc-bessttrack/1901.csv,7,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,0
1076,data/single-tc-bessttrack/1901.csv,8,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,1
1077,data/single-tc-bessttrack/1901.csv,9,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,2
1078,data/single-tc-bessttrack/1901.csv,10,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,3
1079,data/single-tc-bessttrack/1901.csv,11,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,4
1080,data/single-tc-bessttrack/1901.csv,12,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,5
1081,data/single-tc-bessttrack/1901.csv,13,data/unzipdata3/1901_PABUK/arr/2019010200_4HD.npz,6
1082,data/single-tc-bessttrack/1901.csv,11,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,0
1083,data/single-tc-bessttrack/1901.csv,12,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,1
1084,data/single-tc-bessttrack/1901.csv,13,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,2
1085,data/single-tc-bessttrack/1901.csv,14,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,3
1086,data/single-tc-bessttrack/1901.csv,15,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,4
1087,data/single-tc-bessttrack/1901.csv,16,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,5
1088,data/single-tc-bessttrack/1901.csv,17,data/unzipdata3/1901_PABUK/arr/2019010300_4HD.npz,6
1089,data/single-tc-bessttrack/1901.csv,15,data/unzipdata3/1901_PABUK/arr/2019010400_4HD.npz,0
1090,data/single-tc-bessttrack/1901.csv,16,data/unzipdata3/1901_PABUK/arr/2019010400_4HD.npz,1
1091,data/single-tc-bessttrack/1901.csv,17,data/unzipdata3/1901_PABUK/arr/2019010400_4HD.npz,2
1092,data/single-tc-bessttrack/1901.csv,18,data/unzipdata3/1901_PABUK/arr/2019010400_4HD.npz,3
1093,data/single-tc-bessttrack/1904.csv,5,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,0
1094,data/single-tc-bessttrack/1904.csv,6,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,1
1095,data/single-tc-bessttrack/1904.csv,7,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,2
1096,data/single-tc-bessttrack/1904.csv,8,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,3
1097,data/single-tc-bessttrack/1904.csv,9,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,4
1098,data/single-tc-bessttrack/1904.csv,10,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,5
1099,data/single-tc-bessttrack/1904.csv,11,data/unzipdata3/1904_MUN/arr/2019070300_4HD.npz,6
1100,data/single-tc-bessttrack/1904.csv,9,data/unzipdata3/1904_MUN/arr/2019070400_4HD.npz,0
1101,data/single-tc-bessttrack/1904.csv,10,data/unzipdata3/1904_MUN/arr/2019070400_4HD.npz,1
1102,data/single-tc-bessttrack/1904.csv,11,data/unzipdata3/1904_MUN/arr/2019070400_4HD.npz,2
1103,data/single-tc-bessttrack/1904.csv,12,data/unzipdata3/1904_MUN/arr/2019070400_4HD.npz,3
1104,data/single-tc-bessttrack/1907.csv,4,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,0
1105,data/single-tc-bessttrack/1907.csv,5,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,1
1106,data/single-tc-bessttrack/1907.csv,6,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,2
1107,data/single-tc-bessttrack/1907.csv,7,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,3
1108,data/single-tc-bessttrack/1907.csv,8,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,4
1109,data/single-tc-bessttrack/1907.csv,9,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,5
1110,data/single-tc-bessttrack/1907.csv,10,data/unzipdata3/1907_WIPHA/arr/2019073100_4HD.npz,6
1111,data/single-tc-bessttrack/1907.csv,8,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,0
1112,data/single-tc-bessttrack/1907.csv,9,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,1
1113,data/single-tc-bessttrack/1907.csv,10,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,2
1114,data/single-tc-bessttrack/1907.csv,11,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,3
1115,data/single-tc-bessttrack/1907.csv,12,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,4
1116,data/single-tc-bessttrack/1907.csv,13,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,5
1117,data/single-tc-bessttrack/1907.csv,14,data/unzipdata3/1907_WIPHA/arr/2019080100_4HD.npz,6
1118,data/single-tc-bessttrack/1907.csv,12,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,0
1119,data/single-tc-bessttrack/1907.csv,13,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,1
1120,data/single-tc-bessttrack/1907.csv,14,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,2
1121,data/single-tc-bessttrack/1907.csv,15,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,3
1122,data/single-tc-bessttrack/1907.csv,16,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,4
1123,data/single-tc-bessttrack/1907.csv,17,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,5
1124,data/single-tc-bessttrack/1907.csv,18,data/unzipdata3/1907_WIPHA/arr/2019080200_4HD.npz,6
1125,data/single-tc-bessttrack/1907.csv,16,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,0
1126,data/single-tc-bessttrack/1907.csv,17,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,1
1127,data/single-tc-bessttrack/1907.csv,18,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,2
1128,data/single-tc-bessttrack/1907.csv,19,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,3
1129,data/single-tc-bessttrack/1907.csv,20,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,4
1130,data/single-tc-bessttrack/1907.csv,21,data/unzipdata3/1907_WIPHA/arr/2019080300_4HD.npz,5
1131,data/single-tc-bessttrack/1912.csv,15,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,0
1132,data/single-tc-bessttrack/1912.csv,16,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,1
1133,data/single-tc-bessttrack/1912.csv,17,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,2
1134,data/single-tc-bessttrack/1912.csv,18,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,3
1135,data/single-tc-bessttrack/1912.csv,19,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,4
1136,data/single-tc-bessttrack/1912.csv,20,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,5
1137,data/single-tc-bessttrack/1912.csv,21,data/unzipdata3/1912_PODUL/arr/2019082800_4HD.npz,6
1138,data/single-tc-bessttrack/1912.csv,19,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,0
1139,data/single-tc-bessttrack/1912.csv,20,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,1
1140,data/single-tc-bessttrack/1912.csv,21,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,2
1141,data/single-tc-bessttrack/1912.csv,22,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,3
1142,data/single-tc-bessttrack/1912.csv,23,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,4
1143,data/single-tc-bessttrack/1912.csv,24,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,5
1144,data/single-tc-bessttrack/1912.csv,25,data/unzipdata3/1912_PODUL/arr/2019082900_4HD.npz,6
1145,data/single-tc-bessttrack/1912.csv,23,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,0
1146,data/single-tc-bessttrack/1912.csv,24,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,1
1147,data/single-tc-bessttrack/1912.csv,25,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,2
1148,data/single-tc-bessttrack/1912.csv,26,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,3
1149,data/single-tc-bessttrack/1912.csv,27,data/unzipdata3/1912_PODUL/arr/2019083000_4HD.npz,4
1150,data/single-tc-bessttrack/1914.csv,12,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,0
1151,data/single-tc-bessttrack/1914.csv,13,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,1
1152,data/single-tc-bessttrack/1914.csv,14,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,2
1153,data/single-tc-bessttrack/1914.csv,15,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,3
1154,data/single-tc-bessttrack/1914.csv,16,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,4
1155,data/single-tc-bessttrack/1914.csv,17,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,5
1156,data/single-tc-bessttrack/1914.csv,18,data/unzipdata3/1914_KAJIKI/arr/2019090200_4HD.npz,6
1157,data/single-tc-bessttrack/1914.csv,16,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,0
1158,data/single-tc-bessttrack/1914.csv,17,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,1
1159,data/single-tc-bessttrack/1914.csv,18,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,2
1160,data/single-tc-bessttrack/1914.csv,19,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,3
1161,data/single-tc-bessttrack/1914.csv,20,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,4
1162,data/single-tc-bessttrack/1914.csv,21,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,5
1163,data/single-tc-bessttrack/1914.csv,22,data/unzipdata3/1914_KAJIKI/arr/2019090300_4HD.npz,6
1164,data/single-tc-bessttrack/1922.csv,5,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,0
1165,data/single-tc-bessttrack/1922.csv,6,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,1
1166,data/single-tc-bessttrack/1922.csv,7,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,2
1167,data/single-tc-bessttrack/1922.csv,8,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,3
1168,data/single-tc-bessttrack/1922.csv,9,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,4
1169,data/single-tc-bessttrack/1922.csv,10,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,5
1170,data/single-tc-bessttrack/1922.csv,11,data/unzipdata3/1922_MATMO/arr/2019103000_4HD.npz,6
1171,data/single-tc-bessttrack/1922.csv,9,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,0
1172,data/single-tc-bessttrack/1922.csv,10,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,1
1173,data/single-tc-bessttrack/1922.csv,11,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,2
1174,data/single-tc-bessttrack/1922.csv,12,data/unzipdata3/1922_MATMO/arr/2019103100_4HD.npz,3
1175,data/single-tc-bessttrack/1924.csv,4,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,0
1176,data/single-tc-bessttrack/1924.csv,5,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,1
1177,data/single-tc-bessttrack/1924.csv,6,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,2
1178,data/single-tc-bessttrack/1924.csv,7,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,3
1179,data/single-tc-bessttrack/1924.csv,8,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,4
1180,data/single-tc-bessttrack/1924.csv,9,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,5
1181,data/single-tc-bessttrack/1924.csv,10,data/unzipdata3/1924_NAKRI/arr/2019110500_4HD.npz,6
1182,data/single-tc-bessttrack/1924.csv,8,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,0
1183,data/single-tc-bessttrack/1924.csv,9,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,1
1184,data/single-tc-bessttrack/1924.csv,10,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,2
1185,data/single-tc-bessttrack/1924.csv,11,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,3
1186,data/single-tc-bessttrack/1924.csv,12,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,4
1187,data/single-tc-bessttrack/1924.csv,13,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,5
1188,data/single-tc-bessttrack/1924.csv,14,data/unzipdata3/1924_NAKRI/arr/2019110600_4HD.npz,6
1189,data/single-tc-bessttrack/1924.csv,12,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,0
1190,data/single-tc-bessttrack/1924.csv,13,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,1
1191,data/single-tc-bessttrack/1924.csv,14,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,2
1192,data/single-tc-bessttrack/1924.csv,15,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,3
1193,data/single-tc-bessttrack/1924.csv,16,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,4
1194,data/single-tc-bessttrack/1924.csv,17,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,5
1195,data/single-tc-bessttrack/1924.csv,18,data/unzipdata3/1924_NAKRI/arr/2019110700_4HD.npz,6
1196,data/single-tc-bessttrack/1924.csv,16,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,0
1197,data/single-tc-bessttrack/1924.csv,17,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,1
1198,data/single-tc-bessttrack/1924.csv,18,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,2
1199,data/single-tc-bessttrack/1924.csv,19,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,3
1200,data/single-tc-bessttrack/1924.csv,20,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,4
1201,data/single-tc-bessttrack/1924.csv,21,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,5
1202,data/single-tc-bessttrack/1924.csv,22,data/unzipdata3/1924_NAKRI/arr/2019110800_4HD.npz,6
1203,data/single-tc-bessttrack/1924.csv,20,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,0
1204,data/single-tc-bessttrack/1924.csv,21,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,1
1205,data/single-tc-bessttrack/1924.csv,22,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,2
1206,data/single-tc-bessttrack/1924.csv,23,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,3
1207,data/single-tc-bessttrack/1924.csv,24,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,4
1208,data/single-tc-bessttrack/1924.csv,25,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,5
1209,data/single-tc-bessttrack/1924.csv,26,data/unzipdata3/1924_NAKRI/arr/2019110900_4HD.npz,6
1210,data/single-tc-bessttrack/1924.csv,24,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,0
1211,data/single-tc-bessttrack/1924.csv,25,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,1
1212,data/single-tc-bessttrack/1924.csv,26,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,2
1213,data/single-tc-bessttrack/1924.csv,27,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,3
1214,data/single-tc-bessttrack/1924.csv,28,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,4
1215,data/single-tc-bessttrack/1924.csv,29,data/unzipdata3/1924_NAKRI/arr/2019111000_4HD.npz,5
1216,data/single-tc-bessttrack/1928.csv,18,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,0
1217,data/single-tc-bessttrack/1928.csv,19,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,1
1218,data/single-tc-bessttrack/1928.csv,20,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,2
1219,data/single-tc-bessttrack/1928.csv,21,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,3
1220,data/single-tc-bessttrack/1928.csv,22,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,4
1221,data/single-tc-bessttrack/1928.csv,23,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,5
1222,data/single-tc-bessttrack/1928.csv,24,data/unzipdata3/1928_KAMMURI/arr/2019112900_4HD.npz,6
1223,data/single-tc-bessttrack/1928.csv,22,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,0
1224,data/single-tc-bessttrack/1928.csv,23,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,1
1225,data/single-tc-bessttrack/1928.csv,24,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,2
1226,data/single-tc-bessttrack/1928.csv,25,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,3
1227,data/single-tc-bessttrack/1928.csv,26,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,4
1228,data/single-tc-bessttrack/1928.csv,27,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,5
1229,data/single-tc-bessttrack/1928.csv,28,data/unzipdata3/1928_KAMMURI/arr/2019113000_4HD.npz,6
1230,data/single-tc-bessttrack/1928.csv,26,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,0
1231,data/single-tc-bessttrack/1928.csv,27,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,1
1232,data/single-tc-bessttrack/1928.csv,28,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,2
1233,data/single-tc-bessttrack/1928.csv,29,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,3
1234,data/single-tc-bessttrack/1928.csv,30,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,4
1235,data/single-tc-bessttrack/1928.csv,31,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,5
1236,data/single-tc-bessttrack/1928.csv,32,data/unzipdata3/1928_KAMMURI/arr/2019120100_4HD.npz,6
1237,data/single-tc-bessttrack/1928.csv,30,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,0
1238,data/single-tc-bessttrack/1928.csv,31,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,1
1239,data/single-tc-bessttrack/1928.csv,32,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,2
1240,data/single-tc-bessttrack/1928.csv,33,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,3
1241,data/single-tc-bessttrack/1928.csv,34,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,4
1242,data/single-tc-bessttrack/1928.csv,35,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,5
1243,data/single-tc-bessttrack/1928.csv,36,data/unzipdata3/1928_KAMMURI/arr/2019120200_4HD.npz,6
1244,data/single-tc-bessttrack/1928.csv,34,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,0
1245,data/single-tc-bessttrack/1928.csv,35,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,1
1246,data/single-tc-bessttrack/1928.csv,36,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,2
1247,data/single-tc-bessttrack/1928.csv,37,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,3
1248,data/single-tc-bessttrack/1928.csv,38,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,4
1249,data/single-tc-bessttrack/1928.csv,39,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,5
1250,data/single-tc-bessttrack/1928.csv,40,data/unzipdata3/1928_KAMMURI/arr/2019120300_4HD.npz,6
1251,data/single-tc-bessttrack/1928.csv,38,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,0
1252,data/single-tc-bessttrack/1928.csv,39,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,1
1253,data/single-tc-bessttrack/1928.csv,40,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,2
1254,data/single-tc-bessttrack/1928.csv,41,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,3
1255,data/single-tc-bessttrack/1928.csv,42,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,4
1256,data/single-tc-bessttrack/1928.csv,43,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,5
1257,data/single-tc-bessttrack/1928.csv,44,data/unzipdata3/1928_KAMMURI/arr/2019120400_4HD.npz,6
1258,data/single-tc-bessttrack/1928.csv,42,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,0
1259,data/single-tc-bessttrack/1928.csv,43,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,1
1260,data/single-tc-bessttrack/1928.csv,44,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,2
1261,data/single-tc-bessttrack/1928.csv,45,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,3
1262,data/single-tc-bessttrack/1928.csv,46,data/unzipdata3/1928_KAMMURI/arr/2019120500_4HD.npz,4
1263,data/single-tc-bessttrack/1929.csv,18,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,0
1264,data/single-tc-bessttrack/1929.csv,19,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,1
1265,data/single-tc-bessttrack/1929.csv,20,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,2
1266,data/single-tc-bessttrack/1929.csv,21,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,3
1267,data/single-tc-bessttrack/1929.csv,22,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,4
1268,data/single-tc-bessttrack/1929.csv,23,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,5
1269,data/single-tc-bessttrack/1929.csv,24,data/unzipdata3/1929_PHANFONE/arr/2019122400_4HD.npz,6
1270,data/single-tc-bessttrack/1929.csv,22,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,0
1271,data/single-tc-bessttrack/1929.csv,23,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,1
1272,data/single-tc-bessttrack/1929.csv,24,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,2
1273,data/single-tc-bessttrack/1929.csv,25,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,3
1274,data/single-tc-bessttrack/1929.csv,26,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,4
1275,data/single-tc-bessttrack/1929.csv,27,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,5
1276,data/single-tc-bessttrack/1929.csv,28,data/unzipdata3/1929_PHANFONE/arr/2019122500_4HD.npz,6
1277,data/single-tc-bessttrack/1929.csv,26,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,0
1278,data/single-tc-bessttrack/1929.csv,27,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,1
1279,data/single-tc-bessttrack/1929.csv,28,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,2
1280,data/single-tc-bessttrack/1929.csv,29,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,3
1281,data/single-tc-bessttrack/1929.csv,30,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,4
1282,data/single-tc-bessttrack/1929.csv,31,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,5
1283,data/single-tc-bessttrack/1929.csv,32,data/unzipdata3/1929_PHANFONE/arr/2019122600_4HD.npz,6
1284,data/single-tc-bessttrack/1929.csv,30,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,0
1285,data/single-tc-bessttrack/1929.csv,31,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,1
1286,data/single-tc-bessttrack/1929.csv,32,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,2
1287,data/single-tc-bessttrack/1929.csv,33,data/unzipdata3/1929_PHANFONE/arr/2019122700_4HD.npz,3
