Unnamed: 0.1,Unnamed: 0,besttrack_path,besttrack_id,nwp_path,nwp_id
469,469,data/single-tc-bessttrack/1622.csv,18,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,0
470,470,data/single-tc-bessttrack/1622.csv,19,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,1
471,471,data/single-tc-bessttrack/1622.csv,20,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,2
472,472,data/single-tc-bessttrack/1622.csv,21,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,3
473,473,data/single-tc-bessttrack/1622.csv,22,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,4
474,474,data/single-tc-bessttrack/1622.csv,23,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,5
475,475,data/single-tc-bessttrack/1622.csv,24,data/added_features_data/1622_HAIMA/arr/2016101900_4HD.npz,6
476,476,data/single-tc-bessttrack/1622.csv,22,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,0
477,477,data/single-tc-bessttrack/1622.csv,23,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,1
478,478,data/single-tc-bessttrack/1622.csv,24,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,2
479,479,data/single-tc-bessttrack/1622.csv,25,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,3
480,480,data/single-tc-bessttrack/1622.csv,26,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,4
481,481,data/single-tc-bessttrack/1622.csv,27,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,5
482,482,data/single-tc-bessttrack/1622.csv,28,data/added_features_data/1622_HAIMA/arr/2016102000_4HD.npz,6
483,483,data/single-tc-bessttrack/1622.csv,26,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,0
484,484,data/single-tc-bessttrack/1622.csv,27,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,1
485,485,data/single-tc-bessttrack/1622.csv,28,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,2
486,486,data/single-tc-bessttrack/1622.csv,29,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,3
487,487,data/single-tc-bessttrack/1622.csv,30,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,4
488,488,data/single-tc-bessttrack/1622.csv,31,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,5
489,489,data/single-tc-bessttrack/1622.csv,32,data/added_features_data/1622_HAIMA/arr/2016102100_4HD.npz,6
490,490,data/single-tc-bessttrack/1625.csv,4,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,0
491,491,data/single-tc-bessttrack/1625.csv,5,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,1
492,492,data/single-tc-bessttrack/1625.csv,6,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,2
493,493,data/single-tc-bessttrack/1625.csv,7,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,3
494,494,data/single-tc-bessttrack/1625.csv,8,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,4
495,495,data/single-tc-bessttrack/1625.csv,9,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,5
496,496,data/single-tc-bessttrack/1625.csv,10,data/added_features_data/1625_TOKAGE/arr/2016112500_4HD.npz,6
497,497,data/single-tc-bessttrack/1625.csv,8,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,0
498,498,data/single-tc-bessttrack/1625.csv,9,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,1
499,499,data/single-tc-bessttrack/1625.csv,10,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,2
500,500,data/single-tc-bessttrack/1625.csv,11,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,3
501,501,data/single-tc-bessttrack/1625.csv,12,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,4
502,502,data/single-tc-bessttrack/1625.csv,13,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,5
503,503,data/single-tc-bessttrack/1625.csv,14,data/added_features_data/1625_TOKAGE/arr/2016112600_4HD.npz,6
504,504,data/single-tc-bessttrack/1625.csv,12,data/added_features_data/1625_TOKAGE/arr/2016112700_4HD.npz,0
505,505,data/single-tc-bessttrack/1625.csv,13,data/added_features_data/1625_TOKAGE/arr/2016112700_4HD.npz,1
506,506,data/single-tc-bessttrack/1625.csv,14,data/added_features_data/1625_TOKAGE/arr/2016112700_4HD.npz,2
507,507,data/single-tc-bessttrack/1625.csv,15,data/added_features_data/1625_TOKAGE/arr/2016112700_4HD.npz,3
508,508,data/single-tc-bessttrack/1625.csv,16,data/added_features_data/1625_TOKAGE/arr/2016112700_4HD.npz,4
509,509,data/single-tc-bessttrack/1625.csv,16,data/added_features_data/1625_TOKAGE/arr/2016112800_4HD.npz,0
510,510,data/single-tc-bessttrack/1704.csv,4,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,0
511,511,data/single-tc-bessttrack/1704.csv,5,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,1
512,512,data/single-tc-bessttrack/1704.csv,6,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,2
513,513,data/single-tc-bessttrack/1704.csv,7,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,3
514,514,data/single-tc-bessttrack/1704.csv,8,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,4
515,515,data/single-tc-bessttrack/1704.csv,9,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,5
516,516,data/single-tc-bessttrack/1704.csv,10,data/added_features_data/1704_TALAS/arr/2017071500_4HD.npz,6
517,517,data/single-tc-bessttrack/1704.csv,8,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,0
518,518,data/single-tc-bessttrack/1704.csv,9,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,1
519,519,data/single-tc-bessttrack/1704.csv,10,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,2
520,520,data/single-tc-bessttrack/1704.csv,11,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,3
521,521,data/single-tc-bessttrack/1704.csv,12,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,4
522,522,data/single-tc-bessttrack/1704.csv,13,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,5
523,523,data/single-tc-bessttrack/1704.csv,14,data/added_features_data/1704_TALAS/arr/2017071600_4HD.npz,6
524,524,data/single-tc-bessttrack/1704.csv,12,data/added_features_data/1704_TALAS/arr/2017071700_4HD.npz,0
525,525,data/single-tc-bessttrack/1704.csv,13,data/added_features_data/1704_TALAS/arr/2017071700_4HD.npz,1
526,526,data/single-tc-bessttrack/1704.csv,14,data/added_features_data/1704_TALAS/arr/2017071700_4HD.npz,2
527,527,data/single-tc-bessttrack/1704.csv,15,data/added_features_data/1704_TALAS/arr/2017071700_4HD.npz,3
528,528,data/single-tc-bessttrack/1708.csv,8,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,0
529,529,data/single-tc-bessttrack/1708.csv,9,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,1
530,530,data/single-tc-bessttrack/1708.csv,10,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,2
531,531,data/single-tc-bessttrack/1708.csv,11,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,3
532,532,data/single-tc-bessttrack/1708.csv,12,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,4
533,533,data/single-tc-bessttrack/1708.csv,13,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,5
534,534,data/single-tc-bessttrack/1708.csv,14,data/added_features_data/1708_SONCA/arr/2017072300_4HD.npz,6
535,535,data/single-tc-bessttrack/1708.csv,12,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,0
536,536,data/single-tc-bessttrack/1708.csv,13,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,1
537,537,data/single-tc-bessttrack/1708.csv,14,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,2
538,538,data/single-tc-bessttrack/1708.csv,15,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,3
539,539,data/single-tc-bessttrack/1708.csv,16,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,4
540,540,data/single-tc-bessttrack/1708.csv,17,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,5
541,541,data/single-tc-bessttrack/1708.csv,18,data/added_features_data/1708_SONCA/arr/2017072400_4HD.npz,6
542,542,data/single-tc-bessttrack/1708.csv,16,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,0
543,543,data/single-tc-bessttrack/1708.csv,17,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,1
544,544,data/single-tc-bessttrack/1708.csv,18,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,2
545,545,data/single-tc-bessttrack/1708.csv,19,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,3
546,546,data/single-tc-bessttrack/1708.csv,20,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,4
547,547,data/single-tc-bessttrack/1708.csv,21,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,5
548,548,data/single-tc-bessttrack/1708.csv,22,data/added_features_data/1708_SONCA/arr/2017072500_4HD.npz,6
549,549,data/single-tc-bessttrack/1710.csv,10,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,0
550,550,data/single-tc-bessttrack/1710.csv,11,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,1
551,551,data/single-tc-bessttrack/1710.csv,12,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,2
552,552,data/single-tc-bessttrack/1710.csv,13,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,3
553,553,data/single-tc-bessttrack/1710.csv,14,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,4
554,554,data/single-tc-bessttrack/1710.csv,15,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,5
555,555,data/single-tc-bessttrack/1710.csv,16,data/added_features_data/1710_HAITANG/arr/2017073000_4HD.npz,6
556,556,data/single-tc-bessttrack/1710.csv,14,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,0
557,557,data/single-tc-bessttrack/1710.csv,15,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,1
558,558,data/single-tc-bessttrack/1710.csv,16,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,2
559,559,data/single-tc-bessttrack/1710.csv,17,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,3
560,560,data/single-tc-bessttrack/1710.csv,18,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,4
561,561,data/single-tc-bessttrack/1710.csv,19,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,5
562,562,data/single-tc-bessttrack/1710.csv,20,data/added_features_data/1710_HAITANG/arr/2017073100_4HD.npz,6
563,563,data/single-tc-bessttrack/1713.csv,6,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,0
564,564,data/single-tc-bessttrack/1713.csv,7,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,1
565,565,data/single-tc-bessttrack/1713.csv,8,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,2
566,566,data/single-tc-bessttrack/1713.csv,9,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,3
567,567,data/single-tc-bessttrack/1713.csv,10,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,4
568,568,data/single-tc-bessttrack/1713.csv,11,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,5
569,569,data/single-tc-bessttrack/1713.csv,12,data/added_features_data/1713_HATO/arr/2017082100_4HD.npz,6
570,570,data/single-tc-bessttrack/1713.csv,10,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,0
571,571,data/single-tc-bessttrack/1713.csv,11,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,1
572,572,data/single-tc-bessttrack/1713.csv,12,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,2
573,573,data/single-tc-bessttrack/1713.csv,13,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,3
574,574,data/single-tc-bessttrack/1713.csv,14,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,4
575,575,data/single-tc-bessttrack/1713.csv,15,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,5
576,576,data/single-tc-bessttrack/1713.csv,16,data/added_features_data/1713_HATO/arr/2017082200_4HD.npz,6
577,577,data/single-tc-bessttrack/1713.csv,14,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,0
578,578,data/single-tc-bessttrack/1713.csv,15,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,1
579,579,data/single-tc-bessttrack/1713.csv,16,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,2
580,580,data/single-tc-bessttrack/1713.csv,17,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,3
581,581,data/single-tc-bessttrack/1713.csv,18,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,4
582,582,data/single-tc-bessttrack/1713.csv,19,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,5
583,583,data/single-tc-bessttrack/1713.csv,20,data/added_features_data/1713_HATO/arr/2017082300_4HD.npz,6
584,584,data/single-tc-bessttrack/1713.csv,18,data/added_features_data/1713_HATO/arr/2017082400_4HD.npz,0
585,585,data/single-tc-bessttrack/1713.csv,19,data/added_features_data/1713_HATO/arr/2017082400_4HD.npz,1
586,586,data/single-tc-bessttrack/1713.csv,20,data/added_features_data/1713_HATO/arr/2017082400_4HD.npz,2
587,587,data/single-tc-bessttrack/1713.csv,21,data/added_features_data/1713_HATO/arr/2017082400_4HD.npz,3
588,588,data/single-tc-bessttrack/1713.csv,22,data/added_features_data/1713_HATO/arr/2017082400_4HD.npz,4
589,589,data/single-tc-bessttrack/1714.csv,4,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,0
590,590,data/single-tc-bessttrack/1714.csv,5,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,1
591,591,data/single-tc-bessttrack/1714.csv,6,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,2
592,592,data/single-tc-bessttrack/1714.csv,7,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,3
593,593,data/single-tc-bessttrack/1714.csv,8,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,4
594,594,data/single-tc-bessttrack/1714.csv,9,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,5
595,595,data/single-tc-bessttrack/1714.csv,10,data/added_features_data/1714_PAKHAR/arr/2017082500_4HD.npz,6
596,596,data/single-tc-bessttrack/1714.csv,8,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,0
597,597,data/single-tc-bessttrack/1714.csv,9,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,1
598,598,data/single-tc-bessttrack/1714.csv,10,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,2
599,599,data/single-tc-bessttrack/1714.csv,11,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,3
600,600,data/single-tc-bessttrack/1714.csv,12,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,4
601,601,data/single-tc-bessttrack/1714.csv,13,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,5
602,602,data/single-tc-bessttrack/1714.csv,14,data/added_features_data/1714_PAKHAR/arr/2017082600_4HD.npz,6
603,603,data/single-tc-bessttrack/1714.csv,12,data/added_features_data/1714_PAKHAR/arr/2017082700_4HD.npz,0
604,604,data/single-tc-bessttrack/1714.csv,13,data/added_features_data/1714_PAKHAR/arr/2017082700_4HD.npz,1
605,605,data/single-tc-bessttrack/1714.csv,14,data/added_features_data/1714_PAKHAR/arr/2017082700_4HD.npz,2
606,606,data/single-tc-bessttrack/1714.csv,15,data/added_features_data/1714_PAKHAR/arr/2017082700_4HD.npz,3
607,607,data/single-tc-bessttrack/1714.csv,16,data/added_features_data/1714_PAKHAR/arr/2017082700_4HD.npz,4
608,608,data/single-tc-bessttrack/1716.csv,3,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,0
609,609,data/single-tc-bessttrack/1716.csv,4,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,1
610,610,data/single-tc-bessttrack/1716.csv,5,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,2
611,611,data/single-tc-bessttrack/1716.csv,6,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,3
612,612,data/single-tc-bessttrack/1716.csv,7,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,4
613,613,data/single-tc-bessttrack/1716.csv,8,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,5
614,614,data/single-tc-bessttrack/1716.csv,9,data/added_features_data/1716_MAWAR/arr/2017083100_4HD.npz,6
615,615,data/single-tc-bessttrack/1716.csv,7,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,0
616,616,data/single-tc-bessttrack/1716.csv,8,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,1
617,617,data/single-tc-bessttrack/1716.csv,9,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,2
618,618,data/single-tc-bessttrack/1716.csv,10,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,3
619,619,data/single-tc-bessttrack/1716.csv,11,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,4
620,620,data/single-tc-bessttrack/1716.csv,12,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,5
621,621,data/single-tc-bessttrack/1716.csv,13,data/added_features_data/1716_MAWAR/arr/2017090100_4HD.npz,6
622,622,data/single-tc-bessttrack/1716.csv,11,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,0
623,623,data/single-tc-bessttrack/1716.csv,12,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,1
624,624,data/single-tc-bessttrack/1716.csv,13,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,2
625,625,data/single-tc-bessttrack/1716.csv,14,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,3
626,626,data/single-tc-bessttrack/1716.csv,15,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,4
627,627,data/single-tc-bessttrack/1716.csv,16,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,5
628,628,data/single-tc-bessttrack/1716.csv,17,data/added_features_data/1716_MAWAR/arr/2017090200_4HD.npz,6
629,629,data/single-tc-bessttrack/1716.csv,15,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,0
630,630,data/single-tc-bessttrack/1716.csv,16,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,1
631,631,data/single-tc-bessttrack/1716.csv,17,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,2
632,632,data/single-tc-bessttrack/1716.csv,18,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,3
633,633,data/single-tc-bessttrack/1716.csv,19,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,4
634,634,data/single-tc-bessttrack/1716.csv,20,data/added_features_data/1716_MAWAR/arr/2017090300_4HD.npz,5
635,635,data/single-tc-bessttrack/1717.csv,2,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,0
636,636,data/single-tc-bessttrack/1717.csv,3,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,1
637,637,data/single-tc-bessttrack/1717.csv,4,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,2
638,638,data/single-tc-bessttrack/1717.csv,5,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,3
639,639,data/single-tc-bessttrack/1717.csv,6,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,4
640,640,data/single-tc-bessttrack/1717.csv,7,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,5
641,641,data/single-tc-bessttrack/1717.csv,8,data/added_features_data/1717_GUCHOL/arr/2017090400_4HD.npz,6
642,642,data/single-tc-bessttrack/1717.csv,6,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,0
643,643,data/single-tc-bessttrack/1717.csv,7,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,1
644,644,data/single-tc-bessttrack/1717.csv,8,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,2
645,645,data/single-tc-bessttrack/1717.csv,9,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,3
646,646,data/single-tc-bessttrack/1717.csv,10,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,4
647,647,data/single-tc-bessttrack/1717.csv,11,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,5
648,648,data/single-tc-bessttrack/1717.csv,12,data/added_features_data/1717_GUCHOL/arr/2017090500_4HD.npz,6
649,649,data/single-tc-bessttrack/1719.csv,8,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,0
650,650,data/single-tc-bessttrack/1719.csv,9,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,1
651,651,data/single-tc-bessttrack/1719.csv,10,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,2
652,652,data/single-tc-bessttrack/1719.csv,11,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,3
653,653,data/single-tc-bessttrack/1719.csv,12,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,4
654,654,data/single-tc-bessttrack/1719.csv,13,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,5
655,655,data/single-tc-bessttrack/1719.csv,14,data/added_features_data/1719_DOKSURI/arr/2017091200_4HD.npz,6
656,656,data/single-tc-bessttrack/1719.csv,12,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,0
657,657,data/single-tc-bessttrack/1719.csv,13,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,1
658,658,data/single-tc-bessttrack/1719.csv,14,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,2
659,659,data/single-tc-bessttrack/1719.csv,15,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,3
660,660,data/single-tc-bessttrack/1719.csv,16,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,4
661,661,data/single-tc-bessttrack/1719.csv,17,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,5
662,662,data/single-tc-bessttrack/1719.csv,18,data/added_features_data/1719_DOKSURI/arr/2017091300_4HD.npz,6
663,663,data/single-tc-bessttrack/1719.csv,16,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,0
664,664,data/single-tc-bessttrack/1719.csv,17,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,1
665,665,data/single-tc-bessttrack/1719.csv,18,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,2
666,666,data/single-tc-bessttrack/1719.csv,19,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,3
667,667,data/single-tc-bessttrack/1719.csv,20,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,4
668,668,data/single-tc-bessttrack/1719.csv,21,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,5
669,669,data/single-tc-bessttrack/1719.csv,22,data/added_features_data/1719_DOKSURI/arr/2017091400_4HD.npz,6
670,670,data/single-tc-bessttrack/1719.csv,20,data/added_features_data/1719_DOKSURI/arr/2017091500_4HD.npz,0
671,671,data/single-tc-bessttrack/1719.csv,21,data/added_features_data/1719_DOKSURI/arr/2017091500_4HD.npz,1
672,672,data/single-tc-bessttrack/1719.csv,22,data/added_features_data/1719_DOKSURI/arr/2017091500_4HD.npz,2
673,673,data/single-tc-bessttrack/1719.csv,23,data/added_features_data/1719_DOKSURI/arr/2017091500_4HD.npz,3
674,674,data/single-tc-bessttrack/1719.csv,24,data/added_features_data/1719_DOKSURI/arr/2017091500_4HD.npz,4
675,675,data/single-tc-bessttrack/1720.csv,4,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,0
676,676,data/single-tc-bessttrack/1720.csv,5,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,1
677,677,data/single-tc-bessttrack/1720.csv,6,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,2
678,678,data/single-tc-bessttrack/1720.csv,7,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,3
679,679,data/single-tc-bessttrack/1720.csv,8,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,4
680,680,data/single-tc-bessttrack/1720.csv,9,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,5
681,681,data/single-tc-bessttrack/1720.csv,10,data/added_features_data/1720_KHANUN/arr/2017101200_4HD.npz,6
682,682,data/single-tc-bessttrack/1720.csv,8,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,0
683,683,data/single-tc-bessttrack/1720.csv,9,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,1
684,684,data/single-tc-bessttrack/1720.csv,10,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,2
685,685,data/single-tc-bessttrack/1720.csv,11,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,3
686,686,data/single-tc-bessttrack/1720.csv,12,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,4
687,687,data/single-tc-bessttrack/1720.csv,13,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,5
688,688,data/single-tc-bessttrack/1720.csv,14,data/added_features_data/1720_KHANUN/arr/2017101300_4HD.npz,6
689,689,data/single-tc-bessttrack/1720.csv,12,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,0
690,690,data/single-tc-bessttrack/1720.csv,13,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,1
691,691,data/single-tc-bessttrack/1720.csv,14,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,2
692,692,data/single-tc-bessttrack/1720.csv,15,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,3
693,693,data/single-tc-bessttrack/1720.csv,16,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,4
694,694,data/single-tc-bessttrack/1720.csv,17,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,5
695,695,data/single-tc-bessttrack/1720.csv,18,data/added_features_data/1720_KHANUN/arr/2017101400_4HD.npz,6
696,696,data/single-tc-bessttrack/1720.csv,16,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,0
697,697,data/single-tc-bessttrack/1720.csv,17,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,1
698,698,data/single-tc-bessttrack/1720.csv,18,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,2
699,699,data/single-tc-bessttrack/1720.csv,19,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,3
700,700,data/single-tc-bessttrack/1720.csv,20,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,4
701,701,data/single-tc-bessttrack/1720.csv,21,data/added_features_data/1720_KHANUN/arr/2017101500_4HD.npz,5
702,702,data/single-tc-bessttrack/1720.csv,20,data/added_features_data/1720_KHANUN/arr/2017101600_4HD.npz,0
703,703,data/single-tc-bessttrack/1720.csv,21,data/added_features_data/1720_KHANUN/arr/2017101600_4HD.npz,1
704,704,data/single-tc-bessttrack/1723.csv,8,data/added_features_data/1723_DAMREY/arr/2017110200_4HD.npz,0
